"authorMeta.avatar","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.fans","authorMeta.video","authorMeta.privateAccount","authorMeta.ttSeller","authorMeta.bioLink","authorMeta.id","text"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","#นิดหน่อย #โจอี้ภูวศิษฐ์  #cover "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","อยากให้เธอลอง #chill #music #phathalung #sport "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","Phatthalung Sport Fest 31 พ.ค.-1 มิ.ย.  68 #งานกีฬาริมทะเล #จัดยิ่งใหญ่ #ลำปำพัทลุง "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","เมื่อใจเธอมีร่องรอยความปวดร้าว
ดั่งรอยเท้าทิ้งไว้บนหาดทราย…
#คลื่น  #หาดทราย  #เสียงเพลง "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","จิ้มจุ่มที่บรรยากาศดีที่สุดในพัทลุง #ร้านบ้านริมคลอง ##ลําปํา"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","OTOP Andaman มหกรรมของดี วิถีอันดามัน 21-25 พฤษภาคม 2658 สนามหน้าศาลากลางจังหวัดพัทลุง #โอท็อป #อันดามัน #งานพัทลุง #ของดีเมืองลุง #พฤษภาคม "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","อาหารอร่อยจัดจ้านต้องร้านนี้ #โกปี๊พัทลุง  #พัทลุง  #อาหารใต้"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","คาเฟ่นั่งชิว บรรยากาศดีๆ ริมทะเลลำปำ 🩵"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","#พักเถอะ"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","สถานที่พักผ่อนในพัทลุง #หาดแสนสุขลำปำ #พักผ่อน #ฮีลใจ  🌊🐠🐳"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","#โรงคั่วกาแฟสวนไผ่พัทลุง #อุโมงไผ่ #สวนไผ่ #บรรยากาศดีๆ🍃🌱🍀 "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","มีคนจะให้น้องมาเลี้ยง จะได้มีเพื่อนเล่น ไม่เหงา แต่อีกใจก็ยังไม่พร้อมจะรับผิดชอบชีวิตๆนึง คิดหนักมากจะเอาดีไม่ เพื่อนๆคิดว่าควรรับมาเลี้ยงเลยดีมั้ยครับ #น้องหมา #สัตว์เลี้ยง #แสนรู้ #หมาน่ารัก #แก้เหงาๆ "
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","เคสไอโฟนที่ต้องมี #ปกป้องเครื่องดี #แม็กเซฟดูดแน่น #เคสไอโฟนสวยๆ"
"https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5d26f96b7b1a098804d0cd9a7bd80099~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4bb582c8&x-expires=1753884000&x-signature=egJAjLAeYSBqjxVjnYI9FuUlxeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","tootaatiktok","พากินพาเที่ยว","false","อุดหนุนสินค้าในตระกร้าได้นะครับ","5857","144","false","false",,"78822710993","#ลองทำให้สุด #ชีวิตต้องสู้ "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","ชักตอง ตราเพชร จากปกติ 180 ช่วงนี้โปรรวมส่ง  108 พิกัดในตะกร้าครับ"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","แกงสมรมหน่อไม้+ผัดสมรมถั่วใส่กุ้งทะเล###ผักเหนาะปลอดสาร"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ต้มซี่อิ้วปลามง#"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#แกงส้มมันขี้หนู+ปลาบอกใข่+ปลานวลจันทร์#ขอบคุณน้าบ่าวน้าสาว@บ้านสังข์ทอง🩷🩷🩷"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#CapCut ไปเที่่ยวอีสาน#กับเมนูซุปมะเขือใส่เห็ดฟาง#น้ำปลาร้านัวๆ#ว่าหรอยถึงหวันหลาวพี่น้อง"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#CapCut#ฝนๆกับเมนูผัดเผ็ดปลาหมอกินกับต้มมะระหวาน+หมูสับนุ่มๆว่าหรอยถึงหวันทุกคน "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#CapCut แกงส้มปลาหัวโม้ง#สดๆจากทะเลสาบสงขลา"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ตลาดเช้ารัถการ#"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#สายบันเทิงโซนใต้ "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ต้มไก่บ้านส้มข้ามสด#เมี่ยงปลาชอน#อบต.พนม หนับหนุน"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ยวบๆกับร้านน้องเปรียว@@@เขต8"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","ตอบกลับ @สำเริง สะอาดเอี่ยม "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ต้มส้มปลาสมรม#ซดน้ำได้แรงคอ"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#สวนเติมฝัน#เชิญทุกท่านมาอุดหนุนกันครับ#ยวบๆ"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#มันลอยน้ำมา#"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#วันนี้ในอดีต "
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#แกงส้มปลาทู#"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#แกงส้มปลาทู#ผักบุ้ง#ยวบๆ"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177",""
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ยวบๆกันหลาวทุกคน#แกงเผ็ดปลามีหนวด@เผ็ดได้แรงอก"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#ร้อนๆต้องลงคลอง@คลองเนียด"
"https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a14cd9938f5d9a1663f59fae76c0a572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5f597da9&x-expires=1753884000&x-signature=shu%2BJlVLMWvSToX2t0qaEHtVrKo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","dapnai.tiktok","ดาบนัย พากิน พาชิม พาเที่ยว","false","","2477","158","false","false",,"7146573757268018177","#มื้อเที่ยง#ราดหน้าใส่ไข่#@บ้านคลองเนียดครับ#"
"https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/34c8f28370bc3f9b2ec575296b1b328a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bda06e9f&x-expires=1753884000&x-signature=3Y2BAf74ZC20j%2FUkgfLt9ugrcFA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","meemiiamorndao","พากินพาแซ่บMT Channel ช่องจริง","false","เพจ : พากินพาแซ่บMT Channel
ติดต่องาน/สั่งสินค้ากดที่ลิ้งค์ด้านล่างเลยจ้า","909800","1452","false","false","https://linktr.ee/pakinpazap","6592076082143723521","ข้าวปุ้นสูตรพี่ดุจดิว เพิ่งได้กิน #ข้าวปุ้นสูตรพี่ดุจดิว #ข้าวปุ้นซาว #พากินพาแซ่บmtchannel #น้ําปูร้าพาแซ่บ "
